,location,total_sqft,bath,price,bedroom
512,Anekal,456.0,1.0,15.0,1
513,Anekal,1200.0,1.0,36.0,2
514,Anekal,1200.0,1.0,36.0,2
515,Anekal,2400.0,4.0,95.0,3
516,Anekal,1200.0,2.0,36.1,2
517,Anekal,1200.0,2.0,36.1,2
518,Anekal,680.0,1.0,21.0,2
519,Anekal,420.0,1.0,12.5,1
520,Anekal,614.0,1.0,28.0,2
521,Anekal,1140.0,2.0,52.0,2
522,Anekal,625.0,1.0,25.0,2
523,Anjanapura,1850.0,4.0,86.0,4
524,Anjanapura,1070.0,2.0,39.0,2
525,Anjanapura,1500.0,3.0,121.0,3
526,Anjanapura,1070.0,2.0,37.0,2
527,Anjanapura,950.0,2.0,40.0,2
528,Anjanapura,1280.0,2.0,45.0,3
529,Anjanapura,710.0,2.0,25.0,2
530,Anjanapura,1347.0,2.0,37.72,3
531,Anjanapura,950.0,2.0,32.0,2
532,Anjanapura,1800.0,4.0,55.0,4
533,Anjanapura,1843.0,3.0,87.54,3
534,Anjanapura,1076.0,2.0,30.13,2
535,Anjanapura,950.0,2.0,30.0,2
536,Ardendale,1750.0,3.0,100.0,3
537,Ardendale,3198.0,4.0,200.0,4
538,Ardendale,2422.0,4.0,160.0,4
539,Ardendale,1750.0,3.0,100.0,3
540,Ardendale,3200.0,4.0,205.0,4
541,Ardendale,1728.0,3.0,95.0,3
542,Ardendale,2062.0,3.0,140.0,4
543,Ardendale,1732.46,3.0,92.0,3
544,Ardendale,2062.0,3.0,150.0,4
545,Ardendale,2800.0,4.0,140.0,4
546,Ardendale,1224.0,2.0,70.0,2
547,Ardendale,1777.26,3.0,105.0,3
548,Ardendale,1650.0,3.0,82.0,3
549,Ardendale,2062.0,3.0,140.0,4
550,Ardendale,1650.0,3.0,82.0,3
551,Ardendale,1224.0,2.0,67.0,2
552,Ardendale,1723.0,3.0,95.0,3
553,Ardendale,1777.26,3.0,89.0,3
554,Ardendale,1777.26,3.0,92.0,3
555,Arekere,2060.0,3.0,140.0,3
556,Arekere,920.0,2.0,40.0,2
557,Arekere,1740.0,2.0,95.0,3
558,Arekere,1190.0,2.0,55.0,2
559,Arekere,600.0,1.0,28.0,1
560,Arekere,2072.0,3.0,108.0,3
561,Arekere,1100.0,2.0,55.0,2
562,Arekere,900.0,2.0,50.0,2
564,Arekere,1240.0,2.0,60.0,2
565,Arekere,900.0,2.0,44.5,2
566,Attibele,450.0,1.0,11.0,1
567,Attibele,1600.0,4.0,52.8,4
568,Attibele,656.0,2.0,25.0,2
569,Attibele,400.0,1.0,11.0,1
570,Attibele,400.0,1.0,12.0,1
571,Attibele,400.0,1.0,14.0,1
572,Attibele,500.0,1.0,17.0,1
573,Attibele,2168.0,4.0,95.0,4
574,Attibele,395.0,1.0,10.25,1
575,Attibele,420.0,1.0,17.0,1
576,Attibele,1639.0,2.0,40.98,3
577,Attibele,418.0,1.0,12.0,1
578,Attibele,1200.0,2.0,42.0,2
579,Attibele,400.0,1.0,10.0,1
580,Attibele,695.0,1.0,25.0,2
581,Attibele,850.0,1.0,25.0,2
582,Attibele,2400.0,3.0,120.0,3
583,Attibele,450.0,1.0,12.5,1
584,Attibele,995.0,1.0,24.88,2
585,Attibele,900.0,1.0,25.0,2
586,Attibele,1174.0,2.0,29.35,2
587,Attibele,782.0,1.0,19.55,1
588,Attibele,1175.0,2.0,29.38,2
589,Attibele,656.0,2.0,25.0,2
590,Attibele,400.0,1.0,11.5,1
591,Attibele,460.0,1.0,13.0,1
592,Attibele,418.0,2.0,11.5,1
593,Attibele,1000.0,2.0,42.0,2
594,Attibele,550.0,1.0,11.5,1
595,Attibele,996.0,2.0,24.9,2
596,Attibele,410.0,1.0,10.0,1
597,Attibele,1700.0,3.0,65.0,3
598,Attibele,400.0,1.0,10.25,1
599,Attibele,656.0,2.0,25.0,2
600,Attibele,1500.0,3.0,90.0,3
601,Attibele,520.0,1.0,15.0,1
602,BEML Layout,1060.0,2.0,55.0,2
603,BEML Layout,2000.0,3.0,85.0,3
604,BEML Layout,999.0,2.0,45.0,2
605,BEML Layout,1196.0,3.0,150.0,4
606,BEML Layout,2400.0,4.0,225.0,5
607,BEML Layout,2000.0,2.0,85.0,3
608,BEML Layout,1194.0,2.0,65.0,2
609,BEML Layout,1200.0,2.0,67.0,2
610,BEML Layout,2400.0,2.0,228.0,2
611,BEML Layout,2000.0,3.0,85.0,3
612,BEML Layout,2000.0,3.0,85.0,3
613,BEML Layout,1194.0,2.0,65.0,2
615,BTM 2nd Stage,950.0,2.0,52.0,2
616,BTM 2nd Stage,1850.0,3.0,170.0,3
617,BTM 2nd Stage,1200.0,2.0,80.0,2
618,BTM 2nd Stage,1274.0,2.0,70.0,2
619,BTM 2nd Stage,1250.0,3.0,50.0,3
620,BTM 2nd Stage,1070.0,2.0,48.0,2
621,BTM 2nd Stage,1280.0,2.0,80.0,2
622,BTM 2nd Stage,1100.0,2.0,70.0,2
623,BTM 2nd Stage,1000.0,2.0,58.0,2
624,BTM 2nd Stage,2990.0,5.0,416.0,5
625,BTM 2nd Stage,1265.0,2.0,55.0,2
626,BTM 2nd Stage,2200.0,3.0,220.0,3
627,BTM 2nd Stage,2780.0,4.0,325.0,3
628,BTM 2nd Stage,2400.0,2.0,360.0,3
629,BTM 2nd Stage,965.0,2.0,56.0,2
630,BTM 2nd Stage,1147.0,2.0,75.0,2
631,BTM 2nd Stage,1750.0,3.0,172.0,3
632,BTM 2nd Stage,1400.0,2.0,90.0,2
633,BTM 2nd Stage,1200.0,2.0,70.0,2
634,BTM 2nd Stage,1100.0,2.0,47.0,2
635,BTM 2nd Stage,930.0,2.0,46.0,2
636,BTM 2nd Stage,1265.0,2.0,55.0,3
637,BTM 2nd Stage,2500.0,3.0,345.0,3
638,BTM Layout,1150.0,2.0,63.0,2
639,BTM Layout,3300.0,6.0,165.0,6
640,BTM Layout,1450.0,2.0,81.0,3
641,BTM Layout,1776.0,2.0,75.0,3
642,BTM Layout,1458.0,3.0,79.0,3
643,BTM Layout,935.0,2.0,51.5,2
644,BTM Layout,1020.0,2.0,46.5,2
645,BTM Layout,1600.0,3.0,112.0,3
646,BTM Layout,1300.0,2.0,75.0,3
647,BTM Layout,1540.0,2.0,78.0,3
648,BTM Layout,450.0,1.0,20.0,1
649,BTM Layout,1196.0,2.0,56.81,2
650,BTM Layout,1470.0,2.0,99.0,3
651,Babusapalaya,1358.0,2.0,43.4,3
652,Babusapalaya,1213.0,2.0,41.39,3
653,Babusapalaya,1611.0,2.0,66.0,3
654,Babusapalaya,1167.0,2.0,39.98,3
655,Babusapalaya,1675.0,3.0,75.0,3
656,Babusapalaya,1141.0,2.0,46.0,2
657,Babusapalaya,1500.0,2.0,57.0,2
658,Babusapalaya,1453.0,2.0,43.59,3
659,Babusapalaya,1050.0,2.0,45.0,2
660,Babusapalaya,1141.0,2.0,45.9,2
661,Babusapalaya,1358.0,2.0,43.1,3
662,Babusapalaya,1230.0,3.0,53.0,3
663,Babusapalaya,1105.0,2.0,40.0,2
664,Babusapalaya,1410.0,2.0,65.0,3
665,Babusapalaya,1450.0,2.0,55.99,2
666,Babusapalaya,1100.0,2.0,38.0,2
667,Babusapalaya,1213.0,2.0,36.37,3
668,Babusapalaya,1061.0,2.0,33.84,2
669,Babusapalaya,1061.0,2.0,38.95,2
670,Babusapalaya,1061.0,2.0,34.0,2
671,Babusapalaya,1245.0,2.0,58.0,2
672,Badavala Nagar,1494.0,2.0,94.55,3
673,Badavala Nagar,1274.0,2.0,81.0,2
674,Badavala Nagar,1842.0,3.0,115.0,3
675,Badavala Nagar,1494.0,2.0,94.55,3
676,Badavala Nagar,1274.0,2.0,81.0,2
677,Badavala Nagar,1494.0,2.0,94.55,3
678,Badavala Nagar,1842.0,3.0,115.0,3
679,Badavala Nagar,1842.0,3.0,115.0,3
680,Badavala Nagar,1842.0,3.0,115.0,3
681,Balagere,1210.0,2.0,80.9,2
682,Balagere,1210.0,2.0,72.0,2
683,Balagere,1205.0,2.0,78.5,2
684,Balagere,790.5,1.0,41.9,1
685,Balagere,1145.0,2.0,65.0,2
686,Balagere,1012.0,2.0,54.59,2
687,Balagere,1020.07,2.0,68.38,2
688,Balagere,1205.47,2.0,81.0,2
689,Balagere,1007.0,2.0,65.0,2
690,Balagere,1205.0,2.0,70.0,2
691,Balagere,1210.0,2.0,74.0,2
692,Balagere,1210.0,2.0,83.0,2
693,Balagere,675.0,1.0,45.0,1
694,Balagere,656.0,1.0,43.0,1
695,Balagere,1012.0,2.0,54.59,2
696,Balagere,1012.0,2.0,64.0,2
697,Balagere,1007.0,2.0,62.0,2
698,Balagere,1007.0,2.0,67.0,2
699,Balagere,1007.0,2.0,66.0,2
700,Balagere,1205.0,2.0,63.86,2
701,Balagere,1012.0,2.0,53.58,2
702,Balagere,645.0,1.0,34.18,1
703,Balagere,1007.0,2.0,53.0,2
704,Balagere,1210.0,2.0,69.0,2
705,Balagere,790.5,1.0,42.295,1
706,Balagere,1012.0,2.0,65.0,2
707,Balagere,656.0,1.0,38.77,1
708,Balagere,645.0,1.0,39.0,1
709,Balagere,645.0,1.0,41.0,1
710,Balagere,1210.0,2.0,82.0,2
711,Balagere,656.0,1.0,34.77,1
712,Balagere,1205.0,2.0,73.87,2
713,Balagere,1012.0,2.0,70.0,2
714,Balagere,1007.0,2.0,68.0,2
715,Balagere,1205.0,2.0,67.0,2
716,Balagere,1205.0,2.0,79.0,2
717,Balagere,1012.0,2.0,68.0,2
718,Banashankari,1200.0,2.0,42.0,3
719,Banashankari,1077.0,2.0,37.64,2
720,Banashankari,1470.0,2.0,88.64,3
721,Banashankari,1300.0,2.0,75.0,3
722,Banashankari,1800.0,3.0,115.0,3
723,Banashankari,1125.0,2.0,63.0,2
724,Banashankari,1340.0,2.0,53.6,3
725,Banashankari,1310.0,2.0,80.0,2
726,Banashankari,2600.0,4.0,135.0,3
727,Banashankari,1900.0,2.0,170.0,3
728,Banashankari,1260.0,2.0,75.0,2
729,Banashankari,1170.0,2.0,46.79,2
730,Banashankari,2500.0,4.0,95.0,4
731,Banashankari,1350.0,2.0,83.0,3
732,Banashankari,1425.0,3.0,49.88,3
733,Banashankari,1330.0,2.0,78.0,2
734,Banashankari,1400.0,2.0,78.0,3
735,Banashankari,1700.0,3.0,125.0,3
736,Banashankari,1020.0,2.0,40.79,2
737,Banashankari,1600.0,2.0,63.98,2
738,Banashankari,1041.0,2.0,36.44,2
739,Banashankari,2400.0,1.0,200.0,1
740,Banashankari,1390.0,2.0,86.0,2
741,Banashankari,1460.0,2.0,70.0,2
742,Banashankari,1200.0,2.0,60.0,2
743,Banashankari,1290.0,2.0,80.0,2
745,Banashankari,1186.0,2.0,65.0,2
746,Banashankari,1650.0,3.0,101.0,3
747,Banashankari,1300.0,2.0,55.0,3
748,Banashankari,1181.0,2.0,75.0,2
749,Banashankari,1105.0,2.0,90.0,2
750,Banashankari,720.0,1.0,60.0,1
751,Banashankari,1040.0,2.0,45.0,2
752,Banashankari,1330.0,2.0,77.0,2
753,Banashankari,1200.0,2.0,49.0,2
754,Banashankari,1185.0,2.0,67.0,2
755,Banashankari,1000.0,2.0,50.0,2
756,Banashankari,1650.0,3.0,90.75,3
757,Banashankari,1650.0,3.0,101.0,3
758,Banashankari,1310.0,2.0,80.43,2
759,Banashankari,600.0,1.0,27.0,2
760,Banashankari,1430.0,2.0,87.8,2
761,Banashankari,1020.0,2.0,42.83,2
762,Banashankari,1372.0,2.0,48.02,3
763,Banashankari,1540.0,3.0,80.0,3
764,Banashankari,1195.0,2.0,35.84,2
765,Banashankari,1683.0,3.0,115.0,3
766,Banashankari,1800.0,3.0,125.0,3
767,Banashankari,1175.0,2.0,41.13,2
768,Banashankari,1750.0,2.0,89.0,3
769,Banashankari,1800.0,3.0,175.0,3
770,Banashankari,1450.0,2.0,50.75,2
771,Banashankari,1770.0,3.0,108.0,3
772,Banashankari,1800.0,3.0,125.0,3
773,Banashankari,1200.0,2.0,42.0,3
774,Banashankari,1420.0,3.0,66.0,3
775,Banashankari,1200.0,3.0,74.52,3
776,Banashankari,1100.0,2.0,63.0,2
777,Banashankari,1020.0,2.0,40.79,2
778,Banashankari,1260.0,2.0,75.0,2
779,Banashankari,1340.0,2.0,53.6,3
780,Banashankari,1426.0,3.0,85.0,3
781,Banashankari Stage II,1700.0,2.0,150.0,2
782,Banashankari Stage II,1200.0,2.0,150.0,4
783,Banashankari Stage II,1500.0,2.0,120.0,3
784,Banashankari Stage II,2400.0,3.0,510.0,5
785,Banashankari Stage II,500.0,2.0,55.0,2
786,Banashankari Stage II,1050.0,3.0,125.0,4
787,Banashankari Stage II,1240.0,2.0,59.52,3
788,Banashankari Stage II,1250.0,2.0,110.0,2
789,Banashankari Stage II,1260.0,2.0,95.0,3
790,Banashankari Stage II,2400.0,2.0,300.0,3
791,Banashankari Stage II,1400.0,2.0,100.0,2
792,Banashankari Stage II,2800.0,3.0,425.0,5
793,Banashankari Stage II,3000.0,3.0,450.0,3
794,Banashankari Stage II,1200.0,2.0,198.0,3
795,Banashankari Stage II,1245.0,2.0,125.0,2
796,Banashankari Stage III,1305.0,2.0,58.7,3
797,Banashankari Stage III,1145.0,2.0,58.4,2
798,Banashankari Stage III,1650.0,3.0,118.0,3
799,Banashankari Stage III,2400.0,4.0,240.0,4
800,Banashankari Stage III,1350.0,2.0,68.0,3
801,Banashankari Stage III,2000.0,4.0,100.0,4
802,Banashankari Stage III,1305.0,2.0,59.0,3
803,Banashankari Stage III,1305.0,2.0,60.0,3
804,Banashankari Stage III,1200.0,2.0,42.0,2
805,Banashankari Stage III,1305.0,2.0,59.0,3
806,Banashankari Stage III,1480.0,3.0,75.48,3
807,Banashankari Stage III,1305.0,2.0,59.0,3
808,Banashankari Stage III,1304.0,2.0,111.0,2
809,Banashankari Stage III,3000.0,6.0,150.0,6
810,Banashankari Stage III,1085.0,2.0,50.0,2
811,Banashankari Stage III,1500.0,2.0,100.0,3
812,Banashankari Stage III,1350.0,1.0,145.0,1
813,Banashankari Stage III,2100.0,3.0,147.0,4
814,Banashankari Stage III,1420.0,2.0,95.0,3
815,Banashankari Stage V,1300.0,2.0,58.5,3
816,Banashankari Stage V,1305.0,2.0,49.0,3
817,Banashankari Stage V,1035.0,2.0,35.77,2
818,Banashankari Stage V,1355.0,2.0,61.0,3
819,Banashankari Stage V,1510.0,3.0,47.57,3
820,Banashankari Stage V,1650.0,3.0,51.98,3
821,Banashankari Stage V,1630.0,3.0,51.35,3
822,Banashankari Stage V,1510.0,3.0,47.57,3
823,Banashankari Stage V,1315.0,2.0,49.0,3
824,Banashankari Stage V,1540.0,3.0,48.51,3
825,Banashankari Stage V,920.0,2.0,41.5,2
826,Banashankari Stage VI,1177.5,2.0,59.935,2
827,Banashankari Stage VI,4800.0,4.0,190.0,4
828,Banashankari Stage VI,2800.0,4.0,89.0,4
829,Banashankari Stage VI,2200.0,4.0,195.0,4
830,Banashankari Stage VI,1160.0,2.0,59.0,2
831,Banashankari Stage VI,1180.0,2.0,59.47,2
832,Banashankari Stage VI,1423.0,2.0,71.73,3
833,Banashankari Stage VI,1392.0,3.0,69.46,3
834,Banashankari Stage VI,1410.5,2.0,70.385,3
835,Banashankari Stage VI,4800.0,3.0,200.0,4
836,Banaswadi,1184.0,2.0,53.0,2
837,Banaswadi,1145.0,2.0,55.0,2
838,Banaswadi,1250.0,2.0,60.0,2
839,Banaswadi,1365.0,2.0,73.0,2
840,Banaswadi,1903.0,6.0,140.0,5
841,Banaswadi,1222.0,2.0,80.0,2
842,Banaswadi,870.0,2.0,38.0,2
843,Banaswadi,1200.0,2.0,60.0,2
844,Banaswadi,1600.0,3.0,74.5,3
845,Banaswadi,1340.0,2.0,73.0,2
846,Banaswadi,1008.0,2.0,52.0,2
847,Banaswadi,2250.0,5.0,240.0,5
848,Banaswadi,1105.0,2.0,57.0,2
849,Banjara Layout,1200.0,5.0,96.0,5
850,Banjara Layout,1200.0,2.0,70.0,2
851,Banjara Layout,1050.0,2.0,64.8,2
852,Banjara Layout,753.0,3.0,59.5,2
853,Banjara Layout,900.0,3.0,79.0,3
854,Banjara Layout,2500.0,4.0,140.0,3
855,Banjara Layout,1200.0,4.0,105.0,4
856,Bannerghatta,810.0,4.0,50.0,4
857,Bannerghatta,1665.0,3.0,110.0,3
858,Bannerghatta,2370.0,4.0,195.0,3
859,Bannerghatta,1100.0,2.0,66.0,2
860,Bannerghatta,1113.0,2.0,70.0,2
861,Bannerghatta,1200.0,2.0,73.2,2
862,Bannerghatta,1070.0,2.0,87.0,2
863,Bannerghatta,940.0,4.0,45.0,4
864,Bannerghatta,1776.0,3.0,124.0,3
865,Bannerghatta Road,500.0,1.0,18.5,1
866,Bannerghatta Road,1050.0,2.0,65.0,2
867,Bannerghatta Road,1170.0,2.0,66.0,3
868,Bannerghatta Road,595.0,1.0,33.32,1
869,Bannerghatta Road,1445.0,3.0,95.0,3
870,Bannerghatta Road,1640.0,2.0,120.0,3
871,Bannerghatta Road,1380.0,3.0,58.0,4
872,Bannerghatta Road,1460.0,2.0,90.0,3
873,Bannerghatta Road,1556.0,2.0,59.13,3
874,Bannerghatta Road,1179.0,2.0,66.02,2
875,Bannerghatta Road,1122.5,2.0,58.935,2
876,Bannerghatta Road,793.0,2.0,45.0,2
877,Bannerghatta Road,1484.0,3.0,52.5,3
878,Bannerghatta Road,1400.0,2.0,78.0,2
879,Bannerghatta Road,2700.0,5.0,158.0,5
880,Bannerghatta Road,1215.0,2.0,50.0,2
881,Bannerghatta Road,1654.0,3.0,100.0,3
882,Bannerghatta Road,1181.0,2.0,55.0,2
883,Bannerghatta Road,1460.0,2.0,72.0,3
884,Bannerghatta Road,1200.0,2.0,75.0,2
885,Bannerghatta Road,1760.0,3.0,67.0,3
886,Bannerghatta Road,595.0,1.0,31.83,1
887,Bannerghatta Road,1105.0,2.0,51.0,2
888,Bannerghatta Road,1255.0,2.0,65.26,2
889,Bannerghatta Road,1550.0,3.0,78.0,3
890,Bannerghatta Road,1550.0,3.0,82.0,3
891,Bannerghatta Road,1550.0,2.0,75.0,3
892,Bannerghatta Road,1650.0,3.0,122.0,3
893,Bannerghatta Road,912.0,2.0,55.0,2
894,Bannerghatta Road,1218.0,2.0,73.0,2
895,Bannerghatta Road,1427.0,2.0,48.51,3
896,Bannerghatta Road,1115.0,2.0,65.12,2
897,Bannerghatta Road,1344.0,2.0,42.0,3
898,Bannerghatta Road,1893.0,3.0,100.0,3
899,Bannerghatta Road,1600.0,3.0,95.0,3
900,Bannerghatta Road,1275.0,2.0,65.0,2
901,Bannerghatta Road,892.0,2.0,39.0,2
902,Bannerghatta Road,1880.0,3.0,95.0,3
903,Bannerghatta Road,1260.0,2.0,70.0,2
904,Bannerghatta Road,1788.0,3.0,90.0,3
905,Bannerghatta Road,1157.0,2.0,40.0,2
906,Bannerghatta Road,1150.0,2.0,65.0,2
907,Bannerghatta Road,10000.0,4.0,450.0,4
908,Bannerghatta Road,1100.0,2.0,39.0,2
909,Bannerghatta Road,1400.0,3.0,68.0,3
910,Bannerghatta Road,1725.0,3.0,110.0,3
911,Bannerghatta Road,1850.0,6.0,150.0,6
912,Bannerghatta Road,9000.0,4.0,390.0,3
913,Bannerghatta Road,950.0,2.0,38.0,2
914,Bannerghatta Road,1220.0,2.0,80.0,2
915,Bannerghatta Road,1130.0,2.0,78.0,2
916,Bannerghatta Road,1350.0,2.0,51.0,3
917,Bannerghatta Road,1486.0,3.0,83.22,3
918,Bannerghatta Road,1460.0,2.0,75.0,3
919,Bannerghatta Road,1015.0,2.0,48.0,2
920,Bannerghatta Road,1115.0,2.0,61.0,2
921,Bannerghatta Road,1136.0,2.0,48.0,2
922,Bannerghatta Road,2700.0,4.0,260.0,4
923,Bannerghatta Road,1200.0,2.0,69.0,3
924,Bannerghatta Road,1465.0,2.0,76.0,3
925,Bannerghatta Road,1302.5,2.0,67.73,2
926,Bannerghatta Road,1200.0,2.0,65.0,2
927,Bannerghatta Road,1240.0,2.0,65.0,2
928,Bannerghatta Road,1476.0,3.0,125.0,3
929,Bannerghatta Road,1100.0,2.0,52.0,3
930,Bannerghatta Road,1532.5,3.0,84.29,3
931,Bannerghatta Road,1465.0,2.0,45.87,3
932,Bannerghatta Road,1268.0,2.0,69.0,2
933,Bannerghatta Road,1450.0,2.0,87.0,3
934,Bannerghatta Road,2932.0,5.0,195.0,4
935,Bannerghatta Road,1450.0,3.0,44.0,3
936,Bannerghatta Road,1625.0,2.0,75.0,3
937,Bannerghatta Road,960.0,2.0,58.0,2
938,Bannerghatta Road,1750.0,3.0,130.0,3
939,Bannerghatta Road,1275.0,2.0,73.0,2
940,Bannerghatta Road,1430.0,3.0,59.0,3
941,Bannerghatta Road,1240.0,2.0,71.0,2
942,Bannerghatta Road,1305.0,2.0,60.0,3
943,Bannerghatta Road,1215.0,2.0,68.0,2
944,Bannerghatta Road,1215.0,2.0,68.0,2
945,Bannerghatta Road,1894.0,3.0,115.0,3
946,Bannerghatta Road,1655.0,2.0,62.89,3
947,Bannerghatta Road,1693.0,3.0,89.0,3
948,Bannerghatta Road,1280.0,2.0,60.16,2
949,Bannerghatta Road,3230.0,5.0,165.0,4
950,Bannerghatta Road,630.0,1.0,35.0,1
951,Bannerghatta Road,1215.0,2.0,68.0,2
952,Bannerghatta Road,1365.0,3.0,76.18,3
953,Bannerghatta Road,1115.0,2.0,78.0,2
954,Bannerghatta Road,1532.5,3.0,79.465,3
955,Bannerghatta Road,1535.0,3.0,60.0,3
956,Bannerghatta Road,1655.0,3.0,90.0,3
957,Bannerghatta Road,1247.0,2.0,47.39,2
958,Bannerghatta Road,1237.5,2.0,49.49,2
959,Bannerghatta Road,1650.0,3.0,94.0,3
960,Bannerghatta Road,905.0,2.0,65.0,2
961,Bannerghatta Road,1000.0,2.0,50.0,2
962,Bannerghatta Road,2185.0,3.0,120.0,4
963,Bannerghatta Road,1012.0,2.0,45.0,2
964,Bannerghatta Road,1725.0,3.0,85.0,3
965,Bannerghatta Road,1460.0,2.0,80.0,3
966,Bannerghatta Road,1340.0,2.0,85.0,2
967,Bannerghatta Road,1711.0,3.0,125.0,3
968,Bannerghatta Road,1520.0,2.0,81.0,3
969,Bannerghatta Road,2826.0,3.0,148.0,3
970,Bannerghatta Road,1115.0,2.0,61.0,2
971,Bannerghatta Road,1154.0,2.0,47.0,2
972,Bannerghatta Road,1000.0,2.0,44.5,2
973,Bannerghatta Road,1250.0,2.0,48.0,2
974,Bannerghatta Road,1640.0,3.0,105.0,3
975,Bannerghatta Road,1656.0,2.0,62.93,3
976,Bannerghatta Road,1012.0,2.0,44.0,2
977,Bannerghatta Road,1527.0,3.0,115.0,3
978,Bannerghatta Road,1660.0,3.0,85.0,3
979,Bannerghatta Road,1880.0,3.0,96.5,3
980,Bannerghatta Road,1550.0,3.0,96.0,3
981,Bannerghatta Road,1200.0,2.0,78.0,2
982,Bannerghatta Road,1885.0,3.0,125.0,3
983,Bannerghatta Road,1453.0,2.0,73.0,3
984,Bannerghatta Road,1450.0,2.0,78.0,3
985,Bannerghatta Road,700.0,1.0,31.2,1
986,Bannerghatta Road,1630.0,3.0,68.0,3
987,Bannerghatta Road,1400.0,3.0,69.0,3
988,Bannerghatta Road,905.0,2.0,58.0,2
989,Bannerghatta Road,1465.0,2.0,75.0,3
990,Bannerghatta Road,1920.0,3.0,122.0,3
991,Bannerghatta Road,2400.0,4.0,180.0,4
992,Bannerghatta Road,1660.0,3.0,80.0,3
993,Bannerghatta Road,1270.0,2.0,45.0,2
994,Bannerghatta Road,1520.0,2.0,80.0,3
995,Bannerghatta Road,1270.0,2.0,73.0,3
996,Bannerghatta Road,1846.0,3.0,120.0,3
997,Bannerghatta Road,3000.0,4.0,140.0,4
998,Bannerghatta Road,1122.5,2.0,61.74,2
999,Bannerghatta Road,1655.0,3.0,95.0,3
1000,Bannerghatta Road,1206.0,2.0,53.0,2
1001,Bannerghatta Road,1150.0,2.0,55.0,2
1002,Bannerghatta Road,1215.0,2.0,65.0,2
1003,Bannerghatta Road,1510.0,2.0,110.0,3
1004,Bannerghatta Road,1022.0,2.0,35.0,2
1005,Bannerghatta Road,1246.0,2.0,47.35,2
1006,Bannerghatta Road,1470.0,2.0,85.0,3
1007,Bannerghatta Road,1160.0,2.0,45.0,2
1008,Bannerghatta Road,970.0,2.0,57.0,2
1009,Bannerghatta Road,1527.0,3.0,142.0,3
1010,Basavangudi,1125.0,4.0,180.0,4
1011,Basavangudi,2200.0,2.0,162.0,3
1012,Basavangudi,2337.0,4.0,292.0,3
1013,Basavangudi,2350.0,3.0,300.0,3
1014,Basavangudi,1500.0,2.0,143.0,3
1015,Basavangudi,1850.0,3.0,168.0,3
1016,Basavangudi,600.0,1.0,97.5,1
1017,Basavangudi,2150.0,3.0,265.0,3
1018,Basavangudi,1036.0,2.0,105.0,2
1019,Basavangudi,2500.0,4.0,150.0,4
1020,Basavangudi,2600.0,4.0,260.0,4
1021,Basavangudi,2300.0,3.0,317.0,3
1022,Basavangudi,1600.0,2.0,160.0,3
1023,Basavangudi,1560.0,2.0,145.0,2
1024,Basavangudi,1825.0,3.0,175.0,3
1025,Basavangudi,1800.0,3.0,195.0,3
1026,Basavangudi,1100.0,2.0,93.0,2
1027,Basavangudi,1542.14,3.0,120.0,3
1028,Basavangudi,1050.0,2.0,103.0,2
1029,Basavangudi,1350.0,2.0,130.0,3
1030,Basavangudi,1485.0,3.0,140.0,3
1031,Basavangudi,1180.0,2.0,124.0,2
1032,Basavangudi,1600.0,3.0,130.0,3
1033,Basavangudi,1200.0,2.0,120.0,2
1034,Basavangudi,1850.0,3.0,150.0,3
1035,Basavangudi,1230.0,2.0,80.0,2
1036,Basavangudi,2350.0,3.0,300.0,3
1037,Basavangudi,2453.0,3.0,250.0,4
1038,Basavangudi,1650.0,3.0,125.0,3
1039,Basaveshwara Nagar,4500.0,5.0,415.0,5
1040,Basaveshwara Nagar,1865.0,3.0,145.0,3
1041,Basaveshwara Nagar,2460.0,7.0,350.0,7
1042,Basaveshwara Nagar,1200.0,2.0,90.0,2
1043,Basaveshwara Nagar,2400.0,4.0,310.0,5
1044,Basaveshwara Nagar,1200.0,2.0,80.0,2
1045,Basaveshwara Nagar,900.0,2.0,60.0,2
1046,Basaveshwara Nagar,1900.0,3.0,150.0,3
1047,Basaveshwara Nagar,1200.0,2.0,85.0,2
1048,Battarahalli,1200.0,2.0,65.0,2
1049,Battarahalli,1779.0,3.0,89.61,3
1050,Battarahalli,1300.0,2.0,50.0,2
1051,Battarahalli,1945.0,3.0,97.42,3
1052,Battarahalli,1777.0,3.0,100.0,3
1053,Battarahalli,1135.0,2.0,43.0,2
1054,Battarahalli,1276.0,2.0,45.0,2
1055,Battarahalli,1880.0,3.0,94.36,3
1056,Battarahalli,1071.0,2.0,62.0,2
1057,Battarahalli,1165.0,2.0,43.0,2
1058,Battarahalli,1636.0,2.0,82.89,2
1059,Battarahalli,1779.0,3.0,90.0,3
1060,Battarahalli,1516.0,3.0,65.0,3
1061,Battarahalli,1090.0,2.0,38.37,2
1062,Battarahalli,2082.0,3.0,104.0,3
1063,Battarahalli,1590.0,2.0,102.0,2
1064,Battarahalli,2024.0,3.0,103.0,3
1065,Battarahalli,1097.0,2.0,49.0,2
1066,Begur,1664.0,4.0,65.0,4
1067,Begur,1419.0,2.0,59.0,3
1068,Begur,1580.0,3.0,75.0,3
1069,Begur,1559.0,3.0,63.0,3
1070,Begur,1445.0,2.0,47.1,3
1071,Begur,1475.0,2.0,74.0,3
1072,Begur,3500.0,4.0,185.0,3
1073,Begur,1100.0,2.0,55.0,2
1074,Begur,1306.0,2.0,65.0,2
1075,Begur,1304.0,3.0,65.0,3
